77,74,75,67,73,19,81,81,81,81
84,84,84,84,84,84,84,84,84,84
84,84,84,84,84,84,84,84,84,84
79,79,79,79,79,79,79,79,79,67
73,34,35,34,43,44,34,43,35,34
62,67,73,16,17,88,27,24,30,25
17,16,74,67,73,80,73,67,73,19
81,81,81,81,84,84,84,84,84,84
84,84,84,84,84,84,84,84,84,84
84,84,84,84,79,79,79,79,79,79
80,79,79,67,78,74,74,74,74,74
74,74,74,74,57,67,78,74,74,74
74,74,74,74,74,74,55,67,73,79
73,67,73,16,81,81,81,81,81,84
84,84,84,84,84,84,84,84,84,84
84,84,83,84,84,84,84,84,79,79
79,79,79,79,79,79,79,72,68,68
68,68,68,68,68,68,68,68,68,72
68,68,68,68,68,68,68,68,68,68
68,70,73,80,73,67,73,34,81,81
81,81,81,84,84,84,84,84,84,84
84,84,84,84,84,84,84,84,84,84
84,79,79,79,79,79,79,79,79,79
79,79,79,79,79,79,79,16,52,52
53,52,52,52,52,53,52,52,53,52
52,53,52,52,53,16,73,80,73,67
73,40,81,81,81,81,81,84,84,84
84,83,84,37,52,52,53,38,56,84
84,84,84,84,84,79,79,79,80,79
79,79,79,79,79,79,79,79,79,79
80,19,21,16,21,21,16,21,21,16
21,21,16,21,21,16,21,21,16,20
73,80,73,67,73,40,81,81,81,81
81,84,84,84,83,83,84,34,49,50
51,34,66,84,84,84,84,84,84,79
79,79,79,79,79,79,79,79,79,79
79,80,79,79,79,19,18,88,16,89
21,18,16,30,30,21,18,28,16,29
21,18,16,20,73,80,73,67,73,40
81,81,81,81,81,84,84,84,83,84
84,74,74,68,68,74,74,84,84,83
84,84,84,84,79,79,79,79,79,79
79,79,79,79,79,79,79,79,79,16
17,16,25,16,18,17,88,26,16,18
17,16,27,16,18,17,16,16,73,80
73,67,73,34,81,81,81,81,84,84
84,84,83,84,84,84,84,84,84,84
84,84,84,84,84,84,84,79,79,79
79,79,79,79,79,79,79,79,79,79
79,79,74,74,74,74,74,74,74,74
74,74,74,74,74,74,74,74,74,74
74,74,76,74,76,67,73,37,81,81
81,81,84,83,84,84,84,84,84,84
84,84,84,83,84,84,84,84,84,79
79,79,79,79,79,79,79,79,80,79
79,79,80,79,79,71,68,68,68,68
68,68,68,68,68,68,68,68,68,68
68,68,68,68,68,69,77,74,75,67
73,34,81,81,81,81,84,84,84,84
84,84,84,84,84,84,84,84,84,84
84,84,79,79,79,79,79,79,79,79
79,79,79,79,79,79,79,79,79,67
19,53,52,53,20,73,79,80,79,79
79,79,79,79,79,79,79,79,79,67
73,80,73,67,73,37,81,81,81,82
84,84,84,84,84,84,84,84,84,84
84,84,84,84,79,79,79,79,80,79
71,68,68,68,68,68,68,68,68,68
68,68,68,67,16,27,25,21,16,73
79,80,80,80,79,79,79,80,79,79
79,80,79,67,73,79,73,67,73,34
81,81,81,81,84,84,84,84,84,84
84,84,84,83,84,84,84,79,79,79
79,79,79,79,67,65,73,55,61,55
73,73,65,73,59,63,73,67,74,74
74,74,74,76,79,79,79,79,79,79
79,81,81,82,79,79,79,67,73,79
73,67,73,16,81,81,81,81,84,84
84,84,84,83,84,84,84,84,84,84
79,79,79,79,79,79,79,79,67,37
52,53,53,52,52,52,52,52,52,52
38,67,79,80,79,80,79,79,79,79
79,79,79,79,82,82,81,82,81,79
79,67,73,80,73,67,73,22,81,81
81,82,84,84,83,84,84,84,84,84
84,84,84,79,79,80,79,79,79,79
79,79,67,34,39,34,39,34,39,34
39,34,48,92,34,67,79,79,79,81
81,81,82,82,81,79,80,80,82,81
81,81,81,81,79,67,73,80,73,67
73,16,81,82,82,81,84,84,84,84
84,84,84,84,84,84,79,79,79,79
79,79,79,80,79,79,67,34,43,36
44,36,45,36,43,36,46,47,34,67
79,80,82,81,81,81,81,81,81,81
79,80,79,81,81,81,81,82,79,67
73,80,73,67,73,22,81,81,82,81
84,84,84,84,84,84,84,84,84,84
79,79,79,79,79,79,79,79,79,79
67,74,74,74,74,74,74,74,74,74
74,74,74,67,79,79,82,81,81,81
82,81,81,81,81,81,80,81,81,81
81,82,79,67,73,79,73,67,73,16
81,81,82,81,83,84,84,84,84,84
84,84,84,79,79,79,79,79,79,79
79,79,79,79,72,68,68,68,68,68
68,68,68,68,68,68,68,69,79,79
81,81,81,81,81,81,81,81,81,81
81,81,81,81,81,82,80,67,73,80
73,67,73,22,81,81,81,81,84,84
84,84,83,84,84,83,84,79,79,79
79,79,79,80,79,79,79,79,65,61
73,73,57,63,59,57,73,59,73,63
57,67,79,79,81,81,81,81,81,81
81,81,81,81,81,81,81,81,81,81
79,67,73,80,73,67,73,16,81,81
81,81,84,84,84,84,84,84,84,84
84,79,79,79,80,79,79,79,79,79
79,79,79,79,37,53,52,52,52,52
52,53,52,52,38,67,79,80,79,81
81,81,81,81,81,81,81,81,81,81
81,81,81,81,79,67,73,80,73,67
73,22,81,81,81,81,81,84,84,84
84,84,84,84,84,79,79,79,79,79
79,79,80,79,79,79,79,79,34,49
91,50,51,34,49,93,50,51,34,67
79,79,79,79,81,81,81,81,81,81
81,81,81,81,81,81,81,81,79,67
73,80,73,67,73,16,81,81,81,81
82,84,84,84,84,84,84,84,84,84
79,79,79,79,79,79,79,79,79,79
79,80,74,74,71,68,68,69,74,71
68,68,69,67,79,79,80,79,79,79
79,81,81,81,81,81,81,82,81,81
81,80,79,67,73,79,73,67,73,1
81,81,81,81,81,84,84,84,84,84
84,84,84,84,84,84,79,79,79,79
79,79,79,79,79,79,59,61,72,68
68,68,68,68,68,68,68,67,79,79
79,80,79,79,79,80,79,79,79,79
79,79,79,79,79,79,80,67,73,80
73,67,73,4,81,81,81,81,81,84
84,84,84,84,83,84,84,84,84,84
84,79,79,79,79,79,79,79,79,79
79,79,79,79,79,79,79,79,79,79
79,67,79,80,79,79,79,79,79,79
79,79,79,79,80,79,79,80,79,79
79,67,73,80,73,67,73,4,81,81
81,81,81,81,84,84,84,84,84,83
84,84,84,84,84,84,79,79,79,79
79,79,79,79,79,79,79,79,79,79
79,79,79,79,79,72,68,68,68,68
68,68,68,68,68,68,68,68,68,68
68,68,68,68,68,70,73,80,73,67
73,1,81,81,81,81,81,81,84,84
84,84,84,84,84,84,84,84,84,84
84,79,79,79,79,80,79,84,79,79
79,80,79,79,79,80,79,79,79,55
59,73,73,73,63,61,73,73,61,73
65,59,55,73,73,61,73,73,59,65
78,74,76,67,73,16,81,81,81,81
81,82,81,84,84,84,84,84,83,84
84,84,84,84,84,84,84,84,79,79
79,84,79,79,79,79,79,79,79,79
79,79,80,74,74,74,74,74,74,74
74,74,74,74,74,74,74,74,74,74
74,74,74,74,68,68,68,70,73,16
81,81,81,81,81,81,81,81,84,84
84,84,84,84,84,84,83,84,84,83
84,84,84,79,84,84,84,79,79,79
79,79,79,79,79,79,79,73,61,73
65,73,73,55,73,73,63,73,55,73
73,73,73,63,73,55,73,59,80,79
80,67,73,22,81,81,81,81,81,81
82,81,81,84,84,84,84,84,84,84
83,84,84,84,84,84,84,84,84,84
84,79,79,79,79,80,79,79,79,79
79,80,80,79,80,80,80,79,80,79
79,79,80,80,79,79,80,79,79,79
79,79,80,79,79,67,73,16,81,81
81,81,81,81,81,81,81,81,84,84
84,84,84,84,83,84,84,84,84,83
84,84,84,83,84,79,79,79,79,79
79,79,79,79,79,71,68,68,68,68
68,68,68,68,68,68,68,71,68,68
68,68,68,68,68,68,68,68,68,67
73,16,81,81,81,81,81,81,81,81
81,81,81,81,84,84,84,84,84,84
84,84,84,84,84,84,84,84,84,79
79,79,79,79,79,79,79,79,79,67
73,19,22,52,52,52,53,52,23,20
56,67,73,4,7,52,52,52,53,52
8,5,74,67,73,22,81,81,81,81
81,81,81,81,81,81,81,82,81,81
84,84,84,84,84,84,84,84,83,83
84,84,84,79,79,79,79,79,79,79
79,79,79,67,73,19,16,52,54,52
54,52,16,20,62,67,73,4,1,53
54,54,54,52,1,5,56,67,73,16
81,81,81,81,81,81,81,81,81,81
81,81,81,81,81,84,84,84,84,84
84,84,84,83,84,84,84,79,80,79
79,79,79,79,79,80,79,67,73,19
22,52,54,53,54,53,23,20,66,67
73,4,7,52,54,54,54,53,8,5
62,67,73,37,81,81,81,81,81,81
81,81,81,81,81,81,81,81,81,81
81,81,83,84,84,84,84,84,84,84
84,84,79,79,79,79,79,79,79,79
79,67,73,19,16,53,52,52,52,52
16,20,60,67,73,4,1,52,52,52
52,53,1,5,74,67,73,40,81,81
81,82,81,81,81,81,81,81,81,81
81,81,81,81,81,81,81,81,82,82
82,81,84,84,84,84,84,79,79,79
79,79,79,79,79,67,73,16,16,18
18,18,18,18,16,16,74,67,73,1
1,3,3,3,3,3,1,1,62,67
73,37,81,81,81,81,81,81,81,81
81,81,81,81,81,81,81,81,81,81
81,81,81,81,82,81,84,84,84,84
84,84,79,79,79,79,79,79,79,67
73,16,18,89,21,88,21,90,18,16
74,67,73,1,3,13,6,14,6,87
3,1,64,67,73,40,81,81,81,81
81,81,81,81,81,81,81,81,81,81
81,81,81,81,81,81,81,81,81,81
81,84,84,84,84,84,79,79,80,79
79,79,79,67,73,16,17,21,27,21
24,21,17,16,74,67,73,1,2,1
6,10,6,1,2,1,74,67,73,37
81,81,81,81,81,81,81,81,81,81
81,81,81,81,81,81,81,82,81,81
81,81,81,81,82,84,84,84,84,84
84,79,79,79,79,79,79,67,78,74
74,74,74,74,74,74,74,74,59,67
78,74,74,74,74,74,74,74,74,74
57,67,73,40,81,81,81,81,81,81
81,82,81,81,81,81,81,81,81,81
81,81,81,81,81,81,81,81,81,81
84,84,84,84,84,84,79,79,79,79
79,72,68,68,68,68,68,68,68,68
68,68,68,72,68,68,68,68,68,68
68,68,68,68,68,70,73,37,81,81
81,81,81,81,81,81,81,81,81,81
81,81,81,81,81,81,81,81,81,81
81,81,81,81,84,84,83,84,84,84
84,79,79,79,79,79,79,79,79,79
79,79,80,79,79,79,79,79,79,79
79,79,79,79,79,79,80,79,79,79
73,40,81,81,81,81,81,81,81,81
81,81,81,81,81,81,81,81,81,81
81,81,81,81,81,81,81,82,84,84
84,84,84,84,84,84,79,79,79,80
79,79,79,79,79,79,79,79,79,79
79,79,79,79,79,79,79,79,79,79
79,79,79,79,73,37,
